smiles,measured_log_solubility,original_split
Clc1cccc(Br)c1,-0.166023208987341,train
OCCOc1ccccc1,1.0484591644416281,train
CCc1ccccc1,0.046874099502199354,train
CC(C#C)N(C)C(=O)Nc1ccc(Cl)cc1,-0.4998848973004838,train
COc1ccc(C=O)cc1,0.6662117241990441,train
CC(=O)Nc1ccc(cc1)N(=O)=O,0.08461498600716326,train
CC(=O)Nc1ccc(O)cc1,0.8887861830744727,train
CCCCOc1ccc(C(=O)OCC)c(c1)N(CC)CC ,-0.4708534461428192,train
Cc1c(C)c(C)c(C)c(C)c1C,-1.1434153979620492,train
CC(C)c1ccc(C)cc1O,0.3129957351141247,train
CCOP(=S)(OCC)Oc1ccc(cc1)N(=O)=O,-0.8676166119642355,train
CC(C)OC(=O)Nc1cccc(Cl)c1,-0.24827898726739064,train
CC(O)c1ccccc1,0.9420105101968578,train
c1(C(=O)OCCCCCC(C)(C))c(C(=O)OCCCCCC(C)(C))cccc1,-1.824202927609284,train
Cc1cc(C)cc(C)c1,-0.25795613765327885,train
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC ,-1.087771783243192,train
O=N(=O)c1ccccc1N(=O)=O,-0.11279888186495596,train
Fc1ccc(F)cc1,0.4339601149377273,train
CCCN(CCC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,-1.3611512816445335,train
c1c(NC(=O)OC(C)C(=O)NCC)cccc1,0.5017001676389446,train
Cc1ccc(cc1)N(=O)=O,0.18235420490463403,train
Cc1ccc(O)cc1,1.0339434388627957,train
CN(C)c1ccccc1,0.4581529909024478,train
CNC(=O)Oc1ccccc1C(C)C,0.0018753502078192451,train
COc1ccccc1Cl,0.19686993048346646,train
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,-1.5595328645552415,train
CC(C)c1ccc(C)cc1,-0.43698341979221056,train
Oc1c(Cl)cccc1Cl,0.5210544684107211,train
OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)N(=O)=O,0.3657362047172154,train
Brc1ccccc1Br,-0.3063418895827199,train
Oc1c(Cl)cc(Cl)cc1Cl,0.2549328327987957,train
CCCN(CCC)c1c(cc(cc1N(=O)=O)S(N)(=O)=O)N(=O)=O,-1.1095453716114405,train
Cc1ccc(O)cc1C,0.7194360513214292,train
Sc1ccccc1,0.36138148704356576,train
CNC(=O)Oc1cc(C)cc(C)c1,0.13832317064884264,train
NC(=O)c1ccccc1,0.9226562094250813,train
Clc1ccccc1Br,-0.1563460586014528,train
Oc1cc(Cl)cc(Cl)c1,0.7387903520932055,train
Cc1ccccc1,0.31783431030706893,train
Oc1cc(Cl)c(Cl)c(Cl)c1Cl,-0.13699175782967637,train
COc1ccccc1O,0.4387986901306714,train
CCOC(=O)c1ccccc1C(=O)OCC,0.25009425760585147,train
CC(C)Cc1ccccc1,-0.606333551545254,train
Oc1c(Cl)c(Cl)cc(Cl)c1Cl,-0.24344041207444664,train
CCCc1ccccc1,-0.24344041207444664,train
Cc1cc(C)c(C)cc1C,-0.8337465856136266,train
CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,-0.1805389345661734,train
c1(C(C)(C)C)cc(C(C)(C)C)cc(OC(=O)NC)c1,-0.6643964538605833,train
CCCCc1ccccc1,-0.5773021003875892,train
N#Cc1ccccc1C#N,0.23557853202701928,train
Cc1cccc(c1)N(=O)=O,0.20654708086935467,train
COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,-0.800844274301607,train
Clc1cc(Cl)c(c(Cl)c1)c2c(Cl)cccc2Cl,-2.154677613287366,train
Clc1ccc(c(Cl)c1)c2c(Cl)ccc(Cl)c2Cl ,-2.207901940409751,train
c1c(Cl)cccc1c2ccccc2,-0.9740652662090055,train
Clc1cccc(c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl ,-2.7740152379842105,train
Clc1cc(Cl)c(Cl)c(c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl ,-3.0401368735961363,train
Clc1ccccc1c2ccccc2Cl ,-1.1627696987338252,train
Clc1cccc(c1)c2cc(Cl)ccc2Cl ,-1.5208242630116886,train
Clc1ccc(Cl)c(c1)c2ccc(Cl)c(Cl)c2,-2.120807586936757,train
Clc1ccccc1c2ccccc2,-0.8095537096489062,train
Clc1ccc(cc1)c2ccccc2Cl ,-1.1676082739267697,train
Clc1ccc(cc1)c2ccc(Cl)cc2 ,-1.786945898623614,train
Cc1ccc(cc1)c2ccccc2,-0.8482623111924591,train
Clc1cc(c(Cl)c(Cl)c1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl,-3.04497544878908,train
Clc1cc(Cl)c(cc1Cl)c2cccc(Cl)c2Cl ,-2.1014532861649804,train
Clc1ccc(cc1)c2cccc(Cl)c2Cl ,-1.6563043684141237,train
Clc1ccc(cc1Cl)c2ccccc2 ,-1.7046901203435645,train
Clc1cccc(c1Cl)c2cccc(Cl)c2Cl,-2.1353233125155895,train
Oc1ccc(cc1)c2ccccc2,-0.2966647391968317,train
Clc1ccc(c(Cl)c1)c2cc(Cl)ccc2Cl ,-1.7917844738165585,train
Clc1ccc(c(Cl)c1)c2ccc(Cl)c(Cl)c2Cl ,-2.3869292225486824,train
Clc1ccc(c(Cl)c1Cl)c2ccc(Cl)c(Cl)c2Cl ,-2.488539301600509,train
Nc1ccc(cc1)c2ccc(N)cc2,0.08074412585280798,train
Clc2c(Cl)c(Cl)c(c1ccccc1)c(Cl)c2Cl ,-2.444992124864012,train
Clc1c(Cl)c(Cl)c(c(Cl)c1Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl ,-4.22558779586744,train
Clc1ccc(c(Cl)c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-2.444992124864012,train
Clc1ccc(Cl)c(c1)c2cc(Cl)c(Cl)c(Cl)c2Cl,-2.3288663202333533,train
Clc1ccc(Cl)c(c1)c2cccc(Cl)c2Cl ,-1.7433987218871172,train
Clc1ccc(Cl)c(c1)c2c(Cl)c(Cl)cc(Cl)c2Cl ,-2.203063365216807,train
Clc1ccc(cc1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl ,-2.396606372934571,train
c1ccc(cc1)c2ccccc2,-0.7152014933864962,train
Clc1cc(Cl)c(c(Cl)c1)c2c(Cl)cc(Cl)cc2Cl ,-2.8272395651065962,train
Clc1ccc(Cl)c(c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-2.93852679454431,train
Clc1ccc(cc1)c2cc(Cl)ccc2Cl ,-1.6369500676423472,train
Clc1ccc(c(Cl)c1)c2cc(Cl)c(Cl)c(Cl)c2Cl ,-2.188547639637974,train
Clc1cccc(Cl)c1c2ccccc2 ,-1.1337382475761608,train
Clc1ccc(cc1)c2c(Cl)cccc2Cl ,-1.5837257405199618,train
Clc1cccc(Cl)c1c2c(Cl)cccc2Cl ,-2.188547639637974,train
Clc1cc(Cl)c(cc1Cl)c2cc(Cl)c(Cl)cc2Cl ,-2.7546609372124347,train
Clc1ccc(c(Cl)c1Cl)c2c(Cl)cc(Cl)c(Cl)c2Cl ,-2.3191891698474656,train
Clc1ccc2ccccc2c1,-0.616010701931142,train
Cc1ccc(C)c2ccccc12,-0.616010701931142,train
Cc1cc(C)c2ccccc2c1,-0.6885893298253037,train
CCc1cccc2ccccc12,-0.6305264275099745,train
Brc1cccc2ccccc12,-0.7176207809829681,train
Nc1cccc2ccccc12,0.4581529909024478,train
Oc1ccc2ccccc2c1,0.28396428395646034,train
c1c(Br)ccc2ccccc12 ,-0.741813656947689,train
c1ccc2ccccc2c1,-0.3547276415121609,train
Ic1cccc2ccccc12,-0.8143922848418502,train
Cc1ccc2ccccc2c1,-0.43698341979221056,train
Clc1cccc2ccccc12,-0.5144006228793162,train
Brc1ccc2ccccc2c1,-0.741813656947689,train
CCc1ccc2ccccc2c1,-0.6885893298253037,train
Cc1cccc2ccccc12,-0.40311339344160196,train
CCN(CC)C(=O)C(C)Oc1cccc2ccccc12 ,-0.3402119159333285,train
Cc1ccc2cc(C)ccc2c1,-0.9789038414019495,train
Cc1cccc2c(C)cccc12,-0.8768099048308289,train
Oc1cccc2ccccc12,0.3129957351141247,train
Cc1cc2ccccc2cc1C,-0.8966480631218998,train
O=N(=O)c1cccc2ccccc12,-0.3256961903544963,train
CNC(=O)Oc1cccc2ccccc12,-0.17279721425746283,train
CCCCC1(CC)C(=O)NC(=O)NC1=O,0.5834720883997,train
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,0.19299907032911118,train
O=C1NC(=O)NC(=O)C1(CC)C(C)CC,0.23073995683407508,train
O=C1NC(=O)NC(=O)C1(C)CC=C,0.8258847055661994,train
CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,0.41170266905018443,train
O=C1NC(=O)NC(=O)C1(C(C)C)C(C)C,0.048809529579376995,train
O=C1NC(=O)NC(=O)C1(CC)CC,0.22590138164113108,train
CCC1(CC)C(=O)NC(=O)N(C)C1=O ,0.3081571599211807,train
O=C1NC(=O)NC(=O)C1(C(C)CCC)CC=C,0.24719111249008513,train
O=C1NC(=O)NC(=O)C1(CC)C(C)CCC,0.23073995683407508,train
O=C1NC(=O)NC(=O)C1(C(C)C)CC=C,0.5607307849928627,train
O=C1NC(=O)NC(=O)C1(CC)CC=C,0.6062133918065372,train
CCC1(C(C)C)C(=O)NC(=O)NC1=O ,0.31783431030706893,train
O=C1NC(=O)NC(=O)C1(CC=C)CC=C,0.3821873603732255,train
O=C1NC(=O)NC(=O)C1(CC)CCC(C)C,0.10106614166317332,train
O=C1NC(=O)NC(=O)C1(CC)C(C)C,0.34783347650332225,train
O=C1NC(=O)NC(=O)C1(C)CC,0.7929823942541795,train
O=C1NC(=O)NC(=O)C1(CC)CC=C(C)C,0.2970284369774092,train
CCC(C)C1(CC(Br)=C)C(=O)NC(=O)NC1=O ,0.10638857437541188,train
O=C1NC(=O)NC(=O)C1(C)C,0.5442796293368528,train
O=C1NC(=O)NC(=O)C1(C(C)C)CC=C(C)C,0.13251688041730994,train
CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1C(=O)CO,-0.2821490136179995,train
CC34CC(O)C1(F)C(CCC2=CC(=O)CCC12C)C3CCC4(O)C(=O)CO ,-0.27247186323211126,train
CC12CCC(=O)C=C1CCC3C2CCC4(C)C3CCC4(O)C#C ,-1.3514741312586454,train
CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,-0.5477867917106305,train
CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO,-0.10796030667201174,train
CC(=O)OCC(=O)C3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,-0.853100886385403,train
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-0.751490807333577,train
CC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,-1.1211579520745063,train
CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,-0.4597247231990479,train
CC13CCC(=O)C=C1CCC4C2CCC(C(=O)CO)C2(CC(O)C34)C=O ,-0.4756920213357634,train
CCC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,-1.2111554506632665,train
CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1O,-0.5579477996158129,train
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,-0.9740652662090055,train
CC(=O)OC3(C)CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,-1.1695437040039471,train
CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1C(=O)CO,-0.1805389345661734,train
CC34CCC1C(CCC2=CC(=O)CCC12O)C3CCC4(O)C#C,-0.8240694352277387,train
CC(=O)OC3(CCC4C2CCC1=CC(=O)CCC1C2CCC34C)C#C,-0.9353566646654526,train
CCNc1nc(Cl)nc(n1)N(CC)CC,-0.5773021003875892,train
CCNc1nc(Cl)nc(NC(C)C)n1,-0.4756920213357634,train
CCN(CC)c1nc(Cl)nc(NC(C)C)n1,-0.44424128258162676,train
COc1nc(NC(C)C)nc(NC(C)C)n1,0.18816049513616695,train
CCN(CC)c1nc(Cl)nc(n1)N(CC)CC,-0.7471360896599275,train
CCNc1nc(NC(C)C)nc(SC)n1,-0.08376743070729133,train
CCNc1nc(NC(C)(C)C)nc(SC)n1,-0.5482706492299249,train
CCNc1nc(NC(C)C)nc(OC)n1,0.3788003577381645,train
CCNc1nc(Cl)nc(NCC)n1 ,-0.8143922848418502,train
CSc1nc(nc(n1)N(C)C)N(C)C,0.09235670631587382,train
COCCCNc1nc(NC(C)C)nc(SC)n1,-0.029575388546317374,train
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,-0.13699175782967637,train
CN(C)c1nc(nc(n1)N(C)C)N(C)C,-0.24053726695868008,train
CC(C)Nc1nc(Cl)nc(NC(C)C)n1,-0.7563293825265209,train
CSc1nc(NC(C)C)nc(NC(C)C)n1,-0.5966564011593657,train
CCNc1nc(NC(C)(C)C)nc(OC)n1,-0.18005507704687884,train
c1ccncc1,1.7548911426114664,train
Cc1ccncc1C,1.5613481348937024,train
Cc1cccc(C)n1,1.6048953116301994,train
Cc1cccnc1C,1.5710252852795905,train
Oc1ccccn1,1.8806940976280129,train
Cc1ccnc(C)c1,1.5710252852795905,train
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl ,-1.3563127064515894,train
c1nccc(C(=O)NN)c1,1.3915141456213644,train
COC(=O)c1cccnc1 ,1.1645849690722863,train
CCc1ccccn1,1.633926762787864,train
Cc1cncc(C)c1,1.5710252852795905,train
NC(=O)c1cccnc1 ,1.6823125147173048,train
Clc1cccc(n1)C(Cl)(Cl)Cl,-0.43214484459926633,train
Oc1ccncc1,1.8806940976280129,train
COc1ccc(cc1)C(c2ccc(OC)cc2)C(Cl)(Cl)Cl,-1.946618879990769,train
ClC(Cl)C(c1ccc(Cl)cc1)c2ccc(Cl)cc2,-2.0966147109720366,train
c1ccccc1C(O)c2ccccc2,0.15332275374696963,train
OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,-1.354377276374412,train
ClC(Cl)C(c1ccc(Cl)cc1)c2ccccc2Cl ,-1.7627530226588937,train
c1ccc(Cl)cc1C(c2ccc(Cl)cc2)(O)C(=O)OC(C)C,-0.8047151344559622,train
CN(C)C(=O)C(c1ccccc1)c2ccccc2 ,-0.05473597954962671,train
Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,-2.0724218350073165,train
C(c1ccccc1)c2ccccc2,-0.5869792507734777,train
CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c2ccc(Br)cc2 ,-0.9982581421737259,train
ClC(Cl)C(c1ccc(Cl)cc1)c2ccc(Cl)cc2 ,-2.0966147109720366,train
Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O,-0.5255293458230875,train
CC(C)C1CCC(C)CC1O ,0.16299990413285784,train
OC1CCCCC1,1.1742621194581746,train
CCSC(=O)N(CC)C1CCCCC1 ,-0.25795613765327885,train
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-0.857939461578347,train
C/C1CCC(\C)CC1,-0.7756836832982974,train
C1CCCCC1,-0.11279888186495596,train
CC1CCCCC1,-0.4756920213357634,train
C/C1CCCCC1\C,-0.6934279050182477,train
CCC1CCCCC1,-0.6692350290535273,train
OC1C(O)C(O)C(O)C(O)C1O,1.5565095597007583,train
Cc1ncnc2nccnc12,1.1616818239565196,train
Oc2ncc1nccnc1n2,0.4450888378814987,train
COc2cnc1ncncc1n2,0.8360457134713819,train
COc1ncnc2nccnc12 ,0.8500775815309198,train
COc2ncc1nccnc1n2,0.8500775815309198,train
Cc2ncc1nccnc1n2,1.3290965256323857,train
Cc2cnc1cncnc1n2,0.9739451064702888,train
COc2cnc1cncnc1n2,0.9468490853898017,train
c2cnc1ncncc1n2,1.396836578333603,train
CC34CC(O)C1(F)C(CCC2=CC(=O)C=CC12C)C3CC(O)C4(O)C(=O)CO,-0.39343624305571373,train
CC(=O)OCC(=O)C3(O)C(CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)OC(C)=O ,-0.6111721267381981,train
CC12CC(O)C3C(CCC4=CC(=O)C=CC34C)C2CCC1(O)C(=O)CO,-0.15150748340850878,train
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,-0.3498890663192167,train
CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C ,-0.7272979313688566,train
CCCCC(=O)OC3(C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)CO,-0.8918094879289559,train
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,-1.3287328278518082,train
CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)COC(C)=O ,-0.9837424165948939,train
CC1CC2C3CCC(O)(C(=O)C)C3(C)CC(O)C2(F)C4(C)C=CC(=O)C=C14,-0.5961725436400716,train
O=C1N(COC(=O)CCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-1.460825930619182,train
O=C1N(COC(=O)CCCCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-1.769043170409721,train
O=C1N(COC(=O)CCCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-1.6616268011263622,train
O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,-0.5952048286014828,train
O=C1N(COC(=O)CCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-0.8763260473115347,train
O=C1N(COC(=O)C)C(=O)C(N1)(c2ccccc2)c3ccccc3,-0.7756836832982974,train
O=C1N(COC(=O)CC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-0.9871294192299547,train
O=C1N(COC(=O)CCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-1.0664820523942382,train
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2ccc(F)c(Oc3ccccc3)c2,-2.1629031911153707,train
CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,-2.678211449163918,train
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,-2.4919263042355704,train
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc2cccc(Oc3ccccc3)c2,-1.6567882259334181,train
CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,-2.568859649803381,train
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,-1.528082125801105,train
CC(C)=CC3C(C(=O)OCc2cccc(Oc1ccccc1)c2)C3(C)C ,-1.1482539731549932,train
CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O ,0.16638690676791856,train
Cc1c[nH]c(=O)[nH]c1=O ,0.6584700038903335,train
Fc1c[nH]c(=O)[nH]c1=O ,0.8660448796676353,train
O=c1cc[nH]c(=O)[nH]1 ,0.6671794392376328,train
CSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,0.42863768222548876,train
Cn1ccc(=O)[nH]c1=O,0.9966864098771261,train
Cc1[nH]c(=O)n(c(=O)c1Cl)C(C)(C)C,0.1852573500204006,train
OC3N=C(c1ccccc1)c2cc(Cl)ccc2NC3=O ,-0.5250454883037932,train
CN2C(=O)CN=C(c1ccccc1)c3cc(ccc23)N(=O)=O,-0.44956371529386513,train
O=C3CN=C(c1ccccc1)c2cc(ccc2N3)N(=O)=O,-0.44956371529386513,train
Clc1ccccc1C2=NCC(=O)Nc3ccc(cc23)N(=O)=O,-0.30585803206342554,train
CN2C(=O)CN=C(c1ccccc1)c3cc(Cl)ccc23,-0.4292416994835,train
OC3N=C(c1ccccc1Cl)c2cc(Cl)ccc2NC3=O,-0.3566630715893386,train
CCN2c1ncccc1N(C)C(=O)c3cccnc23 ,0.1194527273963608,train
CCN2c1ncccc1N(CC)C(=O)c3cccnc23 ,0.00332692276570253,train
CCN2c1nc(C)cc(C(F)(F)F)c1NC(=O)c3cccnc23 ,-0.6484291557238676,train
CCN2c1nc(N(C)(CCO))ccc1NC(=O)c3cccnc23 ,-0.23860183688150244,train
CCN2c1nc(Cl)ccc1N(C)C(=O)c3cccnc23 ,-0.6034304064294875,train
CCN2c1nc(C)cc(C)c1NC(=O)c3cccnc23 ,-0.8163277149190277,train
Nc3ccc2cc1ccccc1cc2c3 ,-1.1143839468043844,train
Cc1c2ccccc2c(C)c3ccccc13,-1.7917844738165585,train
c3ccc2c(O)c1ccccc1cc2c3 ,-0.9014866383148443,train
Cc1ccc2cc3ccccc3cc2c1,-1.980488906341378,train
Cc1c2ccccc2cc3ccccc13,-1.4627613606963594,train
c1ccc2cc3ccccc3cc2c1,-1.685335819571788,train
Clc2ccc(Oc1ccc(cc1)N(=O)=O)c(Cl)c2,-1.2547026273997632,train
CCOC(=O)NCCOc2ccc(Oc1ccccc1)cc2,-0.8869709127360119,train
COc2ccc(Oc1ccc(NC(=O)N(C)C)cc1)cc2,-0.6256878523170305,train
Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,-0.7708451081053533,train
CN(C)C(=O)Nc2ccc(Oc1ccc(Cl)cc1)cc2,-0.9789038414019495,train
O(c1ccccc1)c2ccccc2,-0.5289163484581484,train
c1ccc2c(c1)ccc3c4ccccc4ccc23,-2.511280605007346,train
Cc1cc2c3ccccc3ccc2c4ccccc14,-1.7917844738165585,train
Nc3cc2c1ccccc1ccc2c4ccccc34 ,-1.6127571916776267,train
c1cccc2c3c(C)cc4ccccc4c3ccc12,-1.8014616242024464,train
Cc1c(C)c2c3ccccc3ccc2c4ccccc14,-2.0046817823060987,train
c2c(C)cc1nc(C)ccc1c2 ,0.44847584051655964,train
Oc2ccc1ncccc1c2 ,0.34202718627178935,train
Oc1cccc2ncccc12 ,0.15816132893991364,train
Oc1cccc2cccnc12 ,0.21622423125524287,train
c1ccc2ncccc2c1,0.7581446528649819,train
CCOP(=S)(OCC)Oc1cc(C)nc(n1)C(C)C,-0.3740819422839373,train
CCCCc1c(C)nc(nc1O)N(C)C ,0.30331858472823653,train
c1cncnc1,1.9194026991715658,train
CN(C)C(=O)Oc1nc(nc(C)c1C)N(C)C,0.4436372653236155,train
CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C ,-0.6256878523170305,train
CCCC1CCCC1,-0.9063252135077883,train
C1CCCC1,0.1097755770104726,train
CCCCCC1CCCC1,-1.5546942893622975,train
CC1CCCC1,-0.20957038572383782,train
CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,-1.680497244378844,train
CCOP(=S)(OCC)SC(CCl)N2C(=O)c1ccccc1C2=O,-1.680497244378844,train
O=C1NC(=O)c2ccccc12 ,0.12429130258930501,train
CCOP(=S)(OCC)N2C(=O)c1ccccc1C2=O,-0.23376326168855843,train
Oc1ccc(Cl)cc1C(=O)Nc2ccc(cc2Cl)N(=O)=O,-0.8869709127360119,train
c1c(NC(=O)c2ccccc2(I))cccc1,-0.6498807282817509,train
Cc1cccc(C)c1NC(=O)c2cc(c(Cl)cc2O)S(N)(=O)=O,-0.4466605701780988,train
c1ccccc1NC(=O)c2c(O)cccc2,-0.3498890663192167,train
CCN2c1cc(Cl)ccc1NC(=O)c3cccnc23 ,-1.2063168754703224,train
CCN2c1cc(OC)cc(C)c1NC(=O)c3cccnc23 ,-1.1061583689763792,train
CCN2c1ccccc1N(C)C(=O)c3cccnc23 ,-0.22118296618690367,train
CCN2c1cc(N(C)C)cc(C)c1NC(=O)c3cccnc23 ,-0.9697105485353561,train
Cn1c(=O)n(C)c2nc[nH]c2c1=O,0.7145974761284851,train
Cn1cnc2n(C)c(=O)[nH]c(=O)c12 ,0.16638690676791856,train
Cn2c(=O)n(C)c1ncn(CC(O)CO)c1c2=O,1.3049036496676651,train
Cn1cnc2n(C)c(=O)n(C)c(=O)c12,0.9633002410458118,train
OC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl ,-1.2547026273997632,train
ClC2=C(Cl)C3(Cl)C1C=CCC1C2(Cl)C3(Cl)Cl ,-1.341796980872757,train
ClC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-1.6693685214350726,train
Nc1c(C)c[nH]c(=O)n1 ,0.6816951648164651,train
Nc1cc[nH]c(=O)n1 ,0.8283039931626713,train
Nc1nc(=O)[nH]cc1F,0.9168499191935484,train
Cc2c(N)c(=O)n(c1ccccc1)n2C,1.085232335908003,train
Cc1cc(=O)n(c2ccccc2)n1C,1.7331175542432178,train
CN(C)c2c(C)n(C)n(c1ccccc1)c2=O ,1.2110352909245496,train
ON=Cc1ccc(o1)N(=O)=O ,0.32751146069295717,train
O=Cc1ccco1,1.3387736760182738,train
c1ccoc1,0.9903962621262988,train
CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3 ,-0.45633772056398697,train
CC(=O)CCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,-0.1950546601450056,train
CCCCC1C(=O)N(N(C1=O)c2ccc(O)cc2)c3ccccc3 ,-0.41762911902043415,train
C1CCOC1,1.6242496124019756,train
CC1CCCO1,1.4403837550701,train
OCC1OC(O)(CO)C(O)C1O,1.6968282402961372,train
CCOC2Oc1ccc(OS(C)(=O)=O)cc1C2(C)C,-0.267633288039167,train
CNC(=O)Oc1cccc2CC(C)(C)Oc12,0.03235837392336715,train
CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2CC(C)(C)Oc21)C(C)C,-0.8918094879289559,train
OC1CCCCCCC1,0.7629832280579261,train
C1CCCCCCC1,-0.6208492771240866,train
CN(C)C(=O)NC1CCCCCCC1,0.31396345015271365,train
Cc1ccc2c(ccc3ccccc32)c1,-1.4385684847316391,train
c1ccc2c(c1)ccc3ccccc32,-1.1579311235408813,train
Cc1cccc2c1ccc3ccccc32,-1.443407059924583,train
C(Cc1ccccc1)c2ccccc2,-0.8482623111924591,train
CCC(C(CC)c1ccc(O)cc1)c2ccc(O)cc2,-0.7563293825265209,train
c1ccccc1C(O)C(O)c2ccccc2,0.4533144157095037,train
CC1=CC(=O)CC(C)(C)C1 ,0.8742704574956403,train
CC(=C)C1CC=C(C)C(=O)C1,0.3904129382012304,train
CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1 ,0.9758805365474663,train
CC1=CCC(CC1)C(C)=C,-0.6740736042464713,train
C1CCC=CC1,0.13396845297519322,train
CC1=CCCCC1,-0.1950546601450056,train
C1OC(O)C(O)C(O)C1O,1.5758638604725348,train
OCC1OC(O)C(O)C(O)C1O,1.745213992225578,train
C1CCOCC1,1.3726437023688827,train
O=C1NC(=O)NC(=O)C1(CC=C)c1ccccc1,0.24090096473925762,train
CCC1(C(=O)NC(=O)NC1=O)c2ccccc2 ,0.263642268146095,train
O=C1NC(=O)NC(=O)C1(CC)c1ccccc1,0.263642268146095,train
c1ccccc1n2ncc(N)c(Br)c2(=O),-0.12586303488590486,train
CNc2cnn(c1cccc(c1)C(F)(F)F)c(=O)c2Cl,-0.5705280951174678,train
Nc2cnn(c1ccccc1)c(=O)c2Cl,-0.005382512581596964,train
CC12CCC3C(CCc4cc(O)ccc34)C2CCC1O,-1.0466438941031673,train
CC34CCC1C(CCc2cc(O)ccc12)C3CCC4(O)C#C ,-0.6934279050182477,train
